sample_id,window_id,user_id,ht_mean,ht_std,dd_mean,dd_std,ud_mean,ud_std,typing_speed,backspace_count,backspace_ratio,total_duration,key_count,label
131,0,roberto,93.90999997854233,14.01563055820759,212.04102563858032,162.60807802735923,117.67948719782707,157.48729243013838,4.79277249915355,0,0.0,8.345899999856949,40,0
131,1,roberto,94.88000000715256,11.809301413347942,253.71794871794873,256.1953790489042,158.77179486934955,257.0706427400717,4.005086459727463,0,0.0,9.987300000190736,40,0
131,2,roberto,95.14249997735024,12.525791135122505,268.033333338224,219.26013042635466,172.76923079368396,216.47428715946094,3.7937346472129425,0,0.0,10.543700000047684,40,0
131,3,roberto,93.88249998688698,15.25257170617558,275.19487179242645,268.6578817167733,180.92051282907144,268.8283030198847,3.6998668048603016,0,0.0,10.811199999809265,40,0
131,4,roberto,94.6550000011921,11.647573769191581,267.15128205372736,210.60696884613876,172.49230769353036,209.14550252699328,3.8046683280039906,0,0.0,10.513400000095368,40,0
131,5,roberto,96.18249998688698,11.947549729083843,244.99487179364914,192.4414888645883,148.79743591333047,197.3891334228948,4.144905910594868,0,0.0,9.650400000095367,40,0
131,6,roberto,94.27250000238419,10.865702629109915,306.7999999951094,458.3332076343309,212.1615384542025,461.94111322621137,3.3208248929559825,1,0.025,12.045199999809265,40,0
131,7,roberto,91.07500001192093,12.243707570294074,258.43333332966534,228.3478861354079,167.21282049937125,229.76587882246181,3.935342325609009,3,0.075,10.164299999952316,40,0
131,8,roberto,93.70999999642372,9.895549507873508,241.98974358729828,176.4925898130423,148.30256410134143,174.45546413155398,4.196303057090743,0,0.0,9.532199999809265,40,0
132,0,roberto,97.31750001311302,13.160639927962222,228.084615389506,194.60751891796133,131.2948717826452,190.62068515844325,4.437935472394752,1,0.025,9.013200000047684,40,0
132,1,roberto,92.53999999165535,11.527571278589354,238.42820512331448,148.56168528425954,145.64102564713895,146.7264552789486,4.26366504651729,0,0.0,9.381599999904633,40,0
